Funder ID,Status,Company Location,Company Size,Annual Revenue,Year Incorporated,Industry Sector,Lease Term,Lease Amount,Equipment Type,Business Type,Previous Lease History,Application Date
1,approved,NB,51-100,2898506,2010,Healthcare & Wellness,2,35242.08492619648,Medical Devices,Corporation,No,2019-09-06
3,approved,NB,51-100,2898506,2010,Healthcare & Wellness,2,35242.08492619648,Medical Devices,Corporation,No,2019-09-06
4,approved,NB,51-100,2898506,2010,Healthcare & Wellness,2,35242.08492619648,Medical Devices,Corporation,No,2019-09-06
1,denied,NB,1-50,4513744,2010,Landscaping & Agriculture,1,118935.7796457443,Landscaping Tools,Corporation,No,2015-09-04
2,approved,NB,1-50,4513744,2010,Landscaping & Agriculture,1,118935.7796457443,Landscaping Tools,Corporation,No,2015-09-04
3,denied,NB,1-50,4513744,2010,Landscaping & Agriculture,1,118935.7796457443,Landscaping Tools,Corporation,No,2015-09-04
4,approved,NB,1-50,4513744,2010,Landscaping & Agriculture,1,118935.7796457443,Landscaping Tools,Corporation,No,2015-09-04
1,approved,NB,1-50,4519471,1996,Industrial & Material Handling,3,46116.24790603226,Other,Corporation,Yes,2015-06-01
2,approved,NB,1-50,4519471,1996,Industrial & Material Handling,3,46116.24790603226,Other,Corporation,Yes,2015-06-01
3,approved,NB,1-50,4519471,1996,Industrial & Material Handling,3,46116.24790603226,Other,Corporation,Yes,2015-06-01
4,approved,NB,1-50,4519471,1996,Industrial & Material Handling,3,46116.24790603226,Other,Corporation,Yes,2015-06-01
2,approved,NB,1-50,4785104,2001,Landscaping & Agriculture,5,121986.523380134,Technology,Corporation,No,2016-04-04
3,denied,NB,1-50,4785104,2001,Landscaping & Agriculture,5,121986.523380134,Technology,Corporation,No,2016-04-04
1,denied,NS,51-100,4170951,1998,Industrial & Material Handling,1,179856.93994502266,Manufacturing Tools,Corporation,Yes,2024-09-19
3,approved,NS,51-100,4170951,1998,Industrial & Material Handling,1,179856.93994502266,Manufacturing Tools,Corporation,Yes,2024-09-19
4,approved,NS,51-100,4170951,1998,Industrial & Material Handling,1,179856.93994502266,Manufacturing Tools,Corporation,Yes,2024-09-19
1,approved,NB,1-50,3766059,2009,Industrial & Material Handling,4,125048.57726029652,,Corporation,Yes,2022-09-23
2,approved,NB,1-50,3766059,2009,Industrial & Material Handling,4,125048.57726029652,,Corporation,Yes,2022-09-23
3,approved,NB,1-50,3766059,2009,Industrial & Material Handling,4,125048.57726029652,,Corporation,Yes,2022-09-23
4,approved,NB,1-50,3766059,2009,Industrial & Material Handling,4,125048.57726029652,,Corporation,Yes,2022-09-23
1,approved,PEI,1-50,3868113,2000,Construction & Transportation,4,98701.33410747502,Transport Machinery,Corporation,No,2016-04-20
3,approved,PEI,1-50,3868113,2000,Construction & Transportation,4,98701.33410747502,Transport Machinery,Corporation,No,2016-04-20
1,approved,NB,1-50,3341010,2007,Landscaping & Agriculture,5,162998.19562857779,Heavy Machinery,Corporation,No,2019-11-21
3,approved,NB,1-50,3341010,2007,Landscaping & Agriculture,5,162998.19562857779,Heavy Machinery,Corporation,No,2019-11-21
4,approved,NB,1-50,3341010,2007,Landscaping & Agriculture,5,162998.19562857779,Heavy Machinery,Corporation,No,2019-11-21
1,approved,NS,1-50,3373143,2012,Landscaping & Agriculture,1,127086.28134952897,Heavy Machinery,Corporation,Yes,2019-01-18
2,denied,NS,1-50,3373143,2012,Landscaping & Agriculture,1,127086.28134952897,Heavy Machinery,Corporation,Yes,2019-01-18
3,approved,NS,1-50,3373143,2012,Landscaping & Agriculture,1,127086.28134952897,Heavy Machinery,Corporation,Yes,2019-01-18
4,approved,NS,1-50,3373143,2012,Landscaping & Agriculture,1,127086.28134952897,Heavy Machinery,Corporation,Yes,2019-01-18
1,approved,NB,1-50,2174797,2009,Construction & Transportation,1,112053.53878680347,Construction Vehicles,Corporation,No,2021-09-01
3,approved,NB,1-50,2174797,2009,Construction & Transportation,1,112053.53878680347,Construction Vehicles,Corporation,No,2021-09-01
2,approved,NS,1-50,4088442,1998,Construction & Transportation,1,185326.2460189599,Technology,Corporation,No,2016-01-19
2,approved,NB,51-100,5322112,2003,Landscaping & Agriculture,3,155544.2294051802,Technology,Corporation,Yes,2015-05-11
1,denied,NB,51-100,5121064,1993,Service Industry,1,112002.77518202421,Computers,Corporation,Yes,2017-06-01
3,approved,NB,51-100,5121064,1993,Service Industry,1,112002.77518202421,Computers,Corporation,Yes,2017-06-01
4,denied,NB,51-100,5121064,1993,Service Industry,1,112002.77518202421,Computers,Corporation,Yes,2017-06-01
2,approved,NS,51-100,4955966,2016,Landscaping & Agriculture,4,159226.66266516192,Technology,Corporation,No,2018-01-19
1,approved,NB,1-50,1749951,2004,Healthcare & Wellness,2,187574.5672532214,Medical Devices,Corporation,No,2019-02-20
2,denied,NB,1-50,1749951,2004,Healthcare & Wellness,2,187574.5672532214,Medical Devices,Corporation,No,2019-02-20
3,approved,NB,1-50,1749951,2004,Healthcare & Wellness,2,187574.5672532214,Medical Devices,Corporation,No,2019-02-20
4,approved,NB,1-50,1749951,2004,Healthcare & Wellness,2,187574.5672532214,Medical Devices,Corporation,No,2019-02-20
2,approved,NS,1-50,4232901,2001,Construction & Transportation,3,119706.0161781985,Technology,Corporation,No,2023-05-02
2,approved,NB,1-50,3261682,2012,Construction & Transportation,1,148851.00562533273,Software,Corporation,No,2018-12-26
1,approved,NB,51-100,3423427,2001,Construction & Transportation,3,128945.5933747023,Safety Equipment,Corporation,No,2019-10-24
1,approved,NB,1-50,4015062,2003,Landscaping & Agriculture,5,214784.4709011278,,Corporation,No,2020-08-03
2,approved,NB,1-50,4015062,2003,Landscaping & Agriculture,5,214784.4709011278,,Corporation,No,2020-08-03
3,approved,NB,1-50,4015062,2003,Landscaping & Agriculture,5,214784.4709011278,,Corporation,No,2020-08-03
4,approved,NB,1-50,4015062,2003,Landscaping & Agriculture,5,214784.4709011278,,Corporation,No,2020-08-03
2,approved,NS,51-100,8139666,2004,Construction & Transportation,3,221380.34780172736,Software,Corporation,No,2022-02-04
1,approved,NB,1-50,4316535,1996,Landscaping & Agriculture,3,119119.51069549241,Landscaping Tools,Corporation,Yes,2016-03-04
2,approved,NB,1-50,4316535,1996,Landscaping & Agriculture,3,119119.51069549241,Landscaping Tools,Corporation,Yes,2016-03-04
3,approved,NB,1-50,4316535,1996,Landscaping & Agriculture,3,119119.51069549241,Landscaping Tools,Corporation,Yes,2016-03-04
4,approved,NB,1-50,4316535,1996,Landscaping & Agriculture,3,119119.51069549241,Landscaping Tools,Corporation,Yes,2016-03-04
1,approved,PEI,51-100,2140623,2020,Landscaping & Agriculture,3,207957.08371577863,Heavy Machinery,Corporation,No,2018-08-24
3,denied,PEI,51-100,2140623,2020,Landscaping & Agriculture,3,207957.08371577863,Heavy Machinery,Corporation,No,2018-08-24
4,approved,PEI,51-100,2140623,2020,Landscaping & Agriculture,3,207957.08371577863,Heavy Machinery,Corporation,No,2018-08-24
1,approved,PEI,1-50,4049733,2017,Construction & Transportation,3,159881.66302910232,Transport Machinery,Corporation,No,2017-05-19
2,approved,NS,51-100,9385671,2014,Industrial & Material Handling,4,104637.29388224323,Compututing Systems,Corporation,Yes,2024-06-07
1,approved,NB,1-50,3295252,1993,Landscaping & Agriculture,2,116106.21658278481,Landscaping Tools,Corporation,No,2016-08-17
2,approved,NB,1-50,3295252,1993,Landscaping & Agriculture,2,116106.21658278481,Landscaping Tools,Corporation,No,2016-08-17
3,approved,NB,1-50,3295252,1993,Landscaping & Agriculture,2,116106.21658278481,Landscaping Tools,Corporation,No,2016-08-17
4,approved,NB,1-50,3295252,1993,Landscaping & Agriculture,2,116106.21658278481,Landscaping Tools,Corporation,No,2016-08-17
1,approved,NB,1-50,4446212,2005,Construction & Transportation,4,178320.27387587976,Safety Equipment,Corporation,No,2019-06-24
3,approved,NB,1-50,4446212,2005,Construction & Transportation,4,178320.27387587976,Safety Equipment,Corporation,No,2019-06-24
1,approved,NS,1-50,4953213,2010,Construction & Transportation,2,137351.82896808645,Safety Equipment,Corporation,No,2018-09-07
3,approved,NS,1-50,4953213,2010,Construction & Transportation,2,137351.82896808645,Safety Equipment,Corporation,No,2018-09-07
2,approved,NB,51-100,7199541,2009,Construction & Transportation,4,239608.8479859678,Software,Corporation,Yes,2015-07-20
1,approved,NB,51-100,8057212,2007,Landscaping & Agriculture,4,131521.65906192653,Heavy Machinery,Corporation,Yes,2022-05-05
3,approved,NB,51-100,8057212,2007,Landscaping & Agriculture,4,131521.65906192653,Heavy Machinery,Corporation,Yes,2022-05-05
4,approved,NB,51-100,8057212,2007,Landscaping & Agriculture,4,131521.65906192653,Heavy Machinery,Corporation,Yes,2022-05-05
1,approved,NS,1-50,3793096,2005,Service Industry,1,121099.92522203065,,Corporation,No,2022-09-27
2,denied,NS,1-50,3793096,2005,Service Industry,1,121099.92522203065,,Corporation,No,2022-09-27
3,approved,NS,1-50,3793096,2005,Service Industry,1,121099.92522203065,,Corporation,No,2022-09-27
4,approved,NS,1-50,3793096,2005,Service Industry,1,121099.92522203065,,Corporation,No,2022-09-27
1,approved,PEI,1-50,1475544,1997,Industrial & Material Handling,5,94477.62017696955,Other,Corporation,No,2023-08-02
2,approved,PEI,1-50,1475544,1997,Industrial & Material Handling,5,94477.62017696955,Other,Corporation,No,2023-08-02
3,approved,PEI,1-50,1475544,1997,Industrial & Material Handling,5,94477.62017696955,Other,Corporation,No,2023-08-02
4,approved,PEI,1-50,1475544,1997,Industrial & Material Handling,5,94477.62017696955,Other,Corporation,No,2023-08-02
1,approved,NB,1-50,4028849,2009,Landscaping & Agriculture,1,65155.424661158526,,Corporation,No,2017-07-19
3,approved,NB,1-50,4028849,2009,Landscaping & Agriculture,1,65155.424661158526,,Corporation,No,2017-07-19
4,approved,NB,1-50,4028849,2009,Landscaping & Agriculture,1,65155.424661158526,,Corporation,No,2017-07-19
1,approved,NB,1-50,2677085,2000,Service Industry,4,198528.51306742543,Other,Corporation,No,2017-08-25
2,approved,NB,1-50,2677085,2000,Service Industry,4,198528.51306742543,Other,Corporation,No,2017-08-25
3,approved,NB,1-50,2677085,2000,Service Industry,4,198528.51306742543,Other,Corporation,No,2017-08-25
4,approved,NB,1-50,2677085,2000,Service Industry,4,198528.51306742543,Other,Corporation,No,2017-08-25
2,denied,NS,1-50,1415301,2013,Industrial & Material Handling,1,143985.8676248291,Compututing Systems,Corporation,No,2019-06-19
3,approved,NS,1-50,1415301,2013,Industrial & Material Handling,1,143985.8676248291,Compututing Systems,Corporation,No,2019-06-19
1,approved,PEI,1-50,4288707,2017,Landscaping & Agriculture,1,122257.79398447431,Heavy Machinery,Corporation,No,2023-04-14
2,approved,PEI,1-50,4288707,2017,Landscaping & Agriculture,1,122257.79398447431,Heavy Machinery,Corporation,No,2023-04-14
3,approved,PEI,1-50,4288707,2017,Landscaping & Agriculture,1,122257.79398447431,Heavy Machinery,Corporation,No,2023-04-14
4,approved,PEI,1-50,4288707,2017,Landscaping & Agriculture,1,122257.79398447431,Heavy Machinery,Corporation,No,2023-04-14
1,approved,PEI,1-50,4996834,2019,Landscaping & Agriculture,3,138921.68963945744,Heavy Machinery,Corporation,No,2017-12-06
2,approved,PEI,1-50,4996834,2019,Landscaping & Agriculture,3,138921.68963945744,Heavy Machinery,Corporation,No,2017-12-06
3,approved,PEI,1-50,4996834,2019,Landscaping & Agriculture,3,138921.68963945744,Heavy Machinery,Corporation,No,2017-12-06
4,approved,PEI,1-50,4996834,2019,Landscaping & Agriculture,3,138921.68963945744,Heavy Machinery,Corporation,No,2017-12-06
1,approved,NS,1-50,2668290,2001,Service Industry,5,174707.65197359934,POS Systems,Corporation,Yes,2018-01-22
3,approved,NS,1-50,2668290,2001,Service Industry,5,174707.65197359934,POS Systems,Corporation,Yes,2018-01-22
4,approved,NS,1-50,2668290,2001,Service Industry,5,174707.65197359934,POS Systems,Corporation,Yes,2018-01-22
1,approved,NS,1-50,2267930,1994,Industrial & Material Handling,2,116922.66371498836,Other,Corporation,No,2015-05-15
3,approved,NS,1-50,2267930,1994,Industrial & Material Handling,2,116922.66371498836,Other,Corporation,No,2015-05-15
4,approved,NS,1-50,2267930,1994,Industrial & Material Handling,2,116922.66371498836,Other,Corporation,No,2015-05-15
1,denied,NS,1-50,2708095,2007,Landscaping & Agriculture,1,205914.08454090706,Landscaping Tools,Corporation,Yes,2022-06-17
2,approved,NS,1-50,2708095,2007,Landscaping & Agriculture,1,205914.08454090706,Landscaping Tools,Corporation,Yes,2022-06-17
3,approved,NS,1-50,2708095,2007,Landscaping & Agriculture,1,205914.08454090706,Landscaping Tools,Corporation,Yes,2022-06-17
4,approved,NS,1-50,2708095,2007,Landscaping & Agriculture,1,205914.08454090706,Landscaping Tools,Corporation,Yes,2022-06-17
2,denied,PEI,1-50,1742725,1993,Construction & Transportation,3,195827.59966027088,Technology,Corporation,Yes,2021-07-01
1,approved,NS,1-50,4389193,2009,Service Industry,2,76674.46079661154,,Corporation,Yes,2015-12-21
2,approved,NS,1-50,4389193,2009,Service Industry,2,76674.46079661154,,Corporation,Yes,2015-12-21
3,approved,NS,1-50,4389193,2009,Service Industry,2,76674.46079661154,,Corporation,Yes,2015-12-21
4,approved,NS,1-50,4389193,2009,Service Industry,2,76674.46079661154,,Corporation,Yes,2015-12-21
1,approved,PEI,1-50,2914059,2005,Healthcare & Wellness,4,168558.1135721758,Computers,Corporation,Yes,2024-08-02
3,approved,PEI,1-50,2914059,2005,Healthcare & Wellness,4,168558.1135721758,Computers,Corporation,Yes,2024-08-02
4,approved,PEI,1-50,2914059,2005,Healthcare & Wellness,4,168558.1135721758,Computers,Corporation,Yes,2024-08-02
1,denied,NS,51-100,6731604,1996,Landscaping & Agriculture,1,139076.2502593199,Heavy Machinery,Corporation,Yes,2024-05-13
3,approved,NS,51-100,6731604,1996,Landscaping & Agriculture,1,139076.2502593199,Heavy Machinery,Corporation,Yes,2024-05-13
4,approved,NS,51-100,6731604,1996,Landscaping & Agriculture,1,139076.2502593199,Heavy Machinery,Corporation,Yes,2024-05-13
1,denied,NS,1-50,3145434,2013,Healthcare & Wellness,4,165765.17332559277,Computers,Corporation,Yes,2019-12-18
2,approved,NS,1-50,3145434,2013,Healthcare & Wellness,4,165765.17332559277,Computers,Corporation,Yes,2019-12-18
3,approved,NS,1-50,3145434,2013,Healthcare & Wellness,4,165765.17332559277,Computers,Corporation,Yes,2019-12-18
4,approved,NS,1-50,3145434,2013,Healthcare & Wellness,4,165765.17332559277,Computers,Corporation,Yes,2019-12-18
2,approved,NS,51-100,4280000,1992,Construction & Transportation,2,148371.60619979032,Software,Corporation,Yes,2016-11-25
1,approved,NS,1-50,4107134,2018,Construction & Transportation,1,149179.31564781803,Safety Equipment,Corporation,Yes,2019-11-22
3,approved,NS,1-50,4107134,2018,Construction & Transportation,1,149179.31564781803,Safety Equipment,Corporation,Yes,2019-11-22
2,denied,NS,51-100,2734733,2015,Industrial & Material Handling,1,107549.04873398383,Compututing Systems,Corporation,Yes,2015-12-04
2,approved,NS,1-50,4765471,2000,Landscaping & Agriculture,3,175761.11504644528,Technology,Corporation,Yes,2020-08-06
1,approved,NB,1-50,4225221,2011,Service Industry,5,55966.04462986886,Computers,Corporation,No,2017-05-05
2,approved,NB,1-50,4225221,2011,Service Industry,5,55966.04462986886,Computers,Corporation,No,2017-05-05
3,approved,NB,1-50,4225221,2011,Service Industry,5,55966.04462986886,Computers,Corporation,No,2017-05-05
4,approved,NB,1-50,4225221,2011,Service Industry,5,55966.04462986886,Computers,Corporation,No,2017-05-05
1,approved,NS,1-50,3337152,1998,Landscaping & Agriculture,4,75904.64650132059,,Corporation,Yes,2019-09-13
2,approved,NS,1-50,3337152,1998,Landscaping & Agriculture,4,75904.64650132059,,Corporation,Yes,2019-09-13
3,approved,NS,1-50,3337152,1998,Landscaping & Agriculture,4,75904.64650132059,,Corporation,Yes,2019-09-13
4,approved,NS,1-50,3337152,1998,Landscaping & Agriculture,4,75904.64650132059,,Corporation,Yes,2019-09-13
2,approved,PEI,51-100,6888663,2007,Construction & Transportation,3,132092.05228569548,Technology,Corporation,No,2022-06-21
1,approved,NB,1-50,2816789,2021,Healthcare & Wellness,4,68042.91524633052,Computers,Corporation,No,2022-12-20
3,approved,NB,1-50,2816789,2021,Healthcare & Wellness,4,68042.91524633052,Computers,Corporation,No,2022-12-20
4,approved,NB,1-50,2816789,2021,Healthcare & Wellness,4,68042.91524633052,Computers,Corporation,No,2022-12-20
1,approved,NS,1-50,1807167,2004,Construction & Transportation,3,96708.24340630311,Transport Machinery,Corporation,No,2018-09-14
3,approved,NS,1-50,1807167,2004,Construction & Transportation,3,96708.24340630311,Transport Machinery,Corporation,No,2018-09-14
1,approved,PEI,1-50,3928316,2009,Healthcare & Wellness,5,77395.68922061996,Computers,Corporation,Yes,2016-06-24
2,approved,PEI,1-50,3928316,2009,Healthcare & Wellness,5,77395.68922061996,Computers,Corporation,Yes,2016-06-24
3,approved,PEI,1-50,3928316,2009,Healthcare & Wellness,5,77395.68922061996,Computers,Corporation,Yes,2016-06-24
4,approved,PEI,1-50,3928316,2009,Healthcare & Wellness,5,77395.68922061996,Computers,Corporation,Yes,2016-06-24
1,approved,NB,51-100,6520034,2009,Service Industry,1,157007.29232281257,POS Systems,Corporation,No,2020-10-27
3,approved,NB,51-100,6520034,2009,Service Industry,1,157007.29232281257,POS Systems,Corporation,No,2020-10-27
4,approved,NB,51-100,6520034,2009,Service Industry,1,157007.29232281257,POS Systems,Corporation,No,2020-10-27
1,denied,NB,1-50,2119351,1991,Service Industry,1,129365.05408438583,Office Equipment,Corporation,Yes,2024-07-26
2,approved,NB,1-50,2119351,1991,Service Industry,1,129365.05408438583,Office Equipment,Corporation,Yes,2024-07-26
3,approved,NB,1-50,2119351,1991,Service Industry,1,129365.05408438583,Office Equipment,Corporation,Yes,2024-07-26
4,approved,NB,1-50,2119351,1991,Service Industry,1,129365.05408438583,Office Equipment,Corporation,Yes,2024-07-26
2,denied,NB,1-50,4288786,2020,Healthcare & Wellness,5,240064.9725136207,Software,Corporation,No,2015-11-11
1,approved,NS,51-100,6085704,2000,Construction & Transportation,3,205686.8230058156,Construction Vehicles,Corporation,Yes,2024-09-06
1,approved,NS,51-100,2384340,1991,Healthcare & Wellness,2,164069.41105594064,,Corporation,No,2015-10-09
3,denied,NS,51-100,2384340,1991,Healthcare & Wellness,2,164069.41105594064,,Corporation,No,2015-10-09
4,approved,NS,51-100,2384340,1991,Healthcare & Wellness,2,164069.41105594064,,Corporation,No,2015-10-09
